placement,display_name,placement_type,campaign_name,campaign_id,campaign_channel_type,impressions,clicks,ctr,cost,conversions,cost_per_conversion,conversions_value,view_through_conversions,all_conversions,campaign_avg_cpa,campaign_avg_ctr,flag_type,flag_severity,flag_detail
"gebruikershandleiding.com","gebruikershandleiding.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"hdtvpolska.com","hdtvpolska.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"milkchoco.online","milkchoco.online","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.online) with suspicious domain name"
"600rr.net","600rr.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?\d{3,}[a-z]{1,3}\."
"smartworld.it","smartworld.it","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"recetasparathermomix.com","recetasparathermomix.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",25,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"jastrzabpost.pl","jastrzabpost.pl","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"conversationstartersworld.com","conversationstartersworld.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"dynasty-daddy.com","dynasty-daddy.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"kryptonovinky.cz","kryptonovinky.cz","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"keisan.site","keisan.site","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.site) with suspicious domain name"
"bossksbounty.com","bossksbounty.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"cyberlab.info","cyberlab.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"thereluctantexplorers.com","thereluctantexplorers.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"imagetotext.info","imagetotext.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"trendingpoliticsnews.com","trendingpoliticsnews.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",24,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?trending[a-z]+\."
"the-summer-hikaru-died.online","the-summer-hikaru-died.online","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]+-[a-z]+-[a-z]+-[a-z]+\."
"xn--allestrungen-9ib.de","xn--allestrungen-9ib.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Punycode/IDN domain — likely irrelevant"
"physicsandmathstutor.com","physicsandmathstutor.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"maprunner.info","maprunner.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"chocolatecoveredkatie.com","chocolatecoveredkatie.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"destinationlesstravel.com","destinationlesstravel.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"compressjpeg.com","compressjpeg.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"oldmoneystyle.com","oldmoneystyle.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*(click|cash|money|fast)[a-z]*\.(com|net|xyz|top|info)$"
"flickeringmyth.com","flickeringmyth.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (79%) suggests auto-generated domain"
"strengthlevel.pl","strengthlevel.pl","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"coryn.club","coryn.club","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.club) with suspicious domain name"
"kfzwerkstatt.io","kfzwerkstatt.io","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",23,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (83%) suggests auto-generated domain"
"synthanatomy.com","synthanatomy.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"themediterraneandish.com","themediterraneandish.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"worldpopulationreview.com","worldpopulationreview.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"startmycar.com","startmycar.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"checkfresh.com","checkfresh.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"1001spiele.at","1001spiele.at","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High numeric ratio (40%) suggests auto-generated domain"
"jdmbuysell.com","jdmbuysell.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"obar.info","obar.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",22,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"minib.cc","minib.cc","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.cc) with suspicious domain name"
"tvguide.co.uk","tvguide.co.uk","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"toaz.info","toaz.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"portalspozywczy.pl","portalspozywczy.pl","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"tcgstacked.com","tcgstacked.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"transfermarkt.com.ar","transfermarkt.com.ar","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"plutonium.pw","plutonium.pw","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.pw) with suspicious domain name"
"rugbynetwork.net","rugbynetwork.net","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"restwaves.top","restwaves.top","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?[a-z0-9-]+\.(click|download|bid|win|loan|top)$"
"evanescencereference.info","evanescencereference.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"rzeszow24.info","rzeszow24.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",21,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"katowice24.info","katowice24.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"transfermarkt.fr","transfermarkt.fr","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"polszczyzna.pl","polszczyzna.pl","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (82%) suggests auto-generated domain"
"homemade-gifts-made-easy.com","homemade-gifts-made-easy.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]+-[a-z]+-[a-z]+-[a-z]+\."
"palworldzucht.de","palworldzucht.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (77%) suggests auto-generated domain"
"trennungsschmerzen.de","trennungsschmerzen.de","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (78%) suggests auto-generated domain"
"glavred.info","glavred.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",20,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"wholeandheavenlyoven.com","wholeandheavenlyoven.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",19,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"techcrunch.com","techcrunch.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",19,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"rechner.club","rechner.club","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",19,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.club) with suspicious domain name"
"umsalary.info","umsalary.info","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",19,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.info) with suspicious domain name"
"lowcarbspark.com","lowcarbspark.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",19,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"1001spiele.at","1001spiele.at","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High numeric ratio (40%) suggests auto-generated domain"
"hasanjasim.online","hasanjasim.online","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.online) with suspicious domain name"
"goatsports.xyz","goatsports.xyz","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.xyz) with suspicious domain name"
"diffordsguide.com","diffordsguide.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"culturecrypt.com","culturecrypt.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"gettgmacro.com","gettgmacro.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?get[a-z0-9-]+\.(com|net|org)$"
"snaplytics.io","snaplytics.io","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"finnfighting.com","finnfighting.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"ptcgpocket.gg","ptcgpocket.gg","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"skyscanner.es","skyscanner.es","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"postcrossing.com","postcrossing.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"tvguide.com","tvguide.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*guide[0-9]*\."
"songlyrics.com","songlyrics.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"grimsbytelegraph.co.uk","grimsbytelegraph.co.uk","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"yummypress.com","yummypress.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"strategyandwargaming.com","strategyandwargaming.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",18,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"font.download","font.download","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches parked domain pattern: ^(www\.)?[a-z0-9-]+\.(click|download|bid|win|loan|top)$"
"neal.fun","neal.fun","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.fun) with suspicious domain name"
"howtogeek.com","howtogeek.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Matches MFA pattern: ^(www\.)?[a-z]*howto[a-z]*\."
"skyscanner.es","skyscanner.es","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (80%) suggests auto-generated domain"
"hlavnespravy.sk","hlavnespravy.sk","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"prospluscons.com","prospluscons.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"smartcanucks.ca","smartcanucks.ca","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (75%) suggests auto-generated domain"
"shikeabem.site","shikeabem.site","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I OVER-INDEX + INDEX + NEAR-INDEX","20369175508","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Tier 2 high-risk TLD (.site) with suspicious domain name"
"themediterraneantraveller.com","themediterraneantraveller.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","Domain name appears auto-generated"
"myshiptracking.com","myshiptracking.com","WEBSITE","EX I WW I PMAX I SCALING I FEED ONLY I PROSPECTING","21137012770","PERFORMANCE_MAX",17,0,0.0000,0.00,0,0.00,0,0,0,0.00,0.0000,"PMAX_BAD_DOMAIN","Medium","High consonant ratio (79%) suggests auto-generated domain"
